text,label,source,dataset,nb_annotators,tweet_id,post_author_country_location
@USER @USER Es patetica,1.0,Twitter,misocorpus,3,1208414250114396161,Spain
"@USER @USER Se llama democracia payasa, igual que Aznar compró los vosotros de CiU y PNV en 1996.",1.0,Twitter,misocorpus,3,1214127768025387008,United Kingdom
"@USER @USER @USER @USER @USER Nadie te echará en falta. Desaparece de una puta vez, montapollos",1.0,Twitter,misocorpus,3,1221104348392034304,Spain
"@USER @USER Hija fe la gran puta , coño e madre!! Tarifada! Sucia",1.0,Twitter,misocorpus,3,1228444305976709121,"Venezuela, Bolivarian Republic of"
"@USER @USER No se puede ser más golfa!!!! Te cabe tela, canalla!!!",1.0,Twitter,misocorpus,3,1205397292695654400,Spain
"@USER Claro será que hasta ahora todo el colectivo LGTBI ,feminazis ,extranjeros y demás estaban escondidos y oprimidos.",1.0,Twitter,misocorpus,3,1214907838927126528,Spain
@USER @USER Vieja loca,1.0,Twitter,misocorpus,3,1213608977327677442,Spain
"@USER A los del Atlético Mamerteiro ?

Y eso salen furiosas las feminazis, los que odian al gobierno porque no les dan mermelada, los de La Bodega, los Santeros, los del ojo de sapo, los ex M... 

Atacan en manada  ?

@USER  @USER LINK",1.0,Twitter,misocorpus,3,1214951941622706176,Colombia
@USER Esta Feminazi desvergonzada por conseguir trabajo fue al departamento de el. Es una MENTIROSA COMPULSIVA que provoca. Por favor dejen de escuchar a estas FEMINAZIS OPORTUNISTAS!! Por favor no malgasten camara!!!,1.0,Twitter,misocorpus,3,1214914462412681216,Argentina
@USER uf eso conllevaría a fregar sarten y tapadera y no se yo si me merece la pena por 2 trozos de pizza ?,0.0,Twitter,misocorpus,3,1213865044871655424,Spain
"Yo a mi jefe: yo vuelvo al restaurante pero no a fregar platos.
Disney: toma, 7 meses pa fregar que se ve que no te hemos insistido suficiente con el contrato anterior que rechazaste.",0.0,Twitter,misocorpus,3,1222876009214685184,Spain
"@USER Si se van tienen que ir a fregar pisos y decir ""sí señor!"".",0.0,Twitter,misocorpus,3,1206619181870923777,Argentina
@USER @USER @USER A fregar todos,0.0,Twitter,misocorpus,3,1231727243426246661,Spain
"@USER Tenían que haber dicho ""Zozulya vete a fregar nazi"" ó ""a quien te has follao para estar ahí, puto nazi Zozulya"", a lo mejor colaba.",0.0,Twitter,misocorpus,3,1206548631840526336,Spain
Me puse a fregar y ahora siento que el brazo derecho se me va a caer del dolor. Xq eres asi Ariana xq no fuiste al médico cuando debías,0.0,Twitter,misocorpus,3,1223436421559615489,Argentina
"@USER Y EL PASAJE POR QUE LO SUBISTE INGELIZ, RATA CORRUPTA PRIMERO TU BOLSA Y A FREGAR A LOS NECESITADOS",0.0,Twitter,misocorpus,3,1234507115399610370,United States
"A fregar los cacharros
Fav y me pasas el fairy",0.0,Twitter,misocorpus,3,1230062661469179904,Spain
@USER Te voy a fregar,0.0,Twitter,misocorpus,3,1239405045663387648,Colombia
yo cuando mami me dice que vaya a fregar antes de acostarme LINK,0.0,Twitter,misocorpus,3,1238713906320879616,Dominican Republic
"@USER Le encontraron un video de hace años de cuando hacìa campaña para no callar a las mujeres y se lo reventaron contra el comentario de ""señora, vàyase a fregar"". Asì que el efecto fue apoteòsico.",0.0,Twitter,misocorpus,3,1230479651908341763,Spain
A fregar los platos muy fumada escuchando Hannah Montana best of both worlds,0.0,Twitter,misocorpus,3,1211630192092962817,Spain
A fregar otra vez ? dia-blazo,0.0,Twitter,misocorpus,3,1236342410910801921,Dominican Republic
No lo vayan a comenzar a fregar porfa ? LINK,0.0,Twitter,misocorpus,3,1208851379101589505,El Salvador
@USER Huchale ya me pasaste a fregar!!❗?,0.0,Twitter,misocorpus,3,1205597134743052288,Mexico
"¿Podéis dejar de darle bombo a las gilipollas que dicen que todos los hombres son basura, inútiles, analfabetos y demás?

Porque oléis al mismito tufo que los hombres mandando a las mujeres a fregar. Qué asco, de verdad.",0.0,Twitter,misocorpus,3,1213981420345057281,Spain
"Quiero ir por mi rebanada Bimbo a la cocina pero no quiero ser juzgada por mi roomie mientras ella se prepara su comida súper saludable, gluten free, sodium free, cruelty free y suptmfree",0.0,Twitter,misocorpus,3,1204605141464301568,Mexico
Te das cuenta que estas vieja cuando te vas a fregar y terminas lavando la nevera,0.0,Twitter,misocorpus,3,1207190520553988097,Dominican Republic
"Tengo sentimientos encontrados con Alberto porque a veces como que tiene buenos gestos pero después lo tenes acá en twitter mandando a mujeres a la cocina porque pensar ""no es su fuerte"", ke difízil....",0.0,Twitter,misocorpus,3,1204472349678096388,Argentina
"Volviendo a esa cena ficticia en la que Warhol cocina para Danto los últimos platos de las vanguardias, y Danto se pone a fregar para quitar todos los restos y dejar lo esencial. 
Citamos a Warhol:
“It’s not what you are that counts, it’s what they think you are.”

_Warhol. 1964 LINK",0.0,Twitter,misocorpus,3,1208852833552019457,Spain
A alguien se le a pasado algunas vez por la mente colgarse de algun polin bueno a mi si pero como estoy todo gordo siento que voy a tumbar el techo ????? y a fregar el columpio,0.0,Twitter,misocorpus,3,1206193909350764544,El Salvador
"Cosa que a él le faltaba, que nunca iba a encontrar al amor de su vida sin encontrar el amor propio.
Sé que estuvieron mal mis palabras, pero neta que necesidad de venir a fregar la vida.",0.0,Twitter,misocorpus,3,1206816856604102658,Mexico
"Estoy en el médico, y dice una señora:
+Yo llevo aquí todo el día, pero no me tocaba y me he ido a fregar los platos.",0.0,Twitter,misocorpus,3,1210981469255913472,Spain
"@USER @USER Se dedico a hablar del Presidente y a llenar  de elogios a su ama Keiko, asi Aramayo no vengas a fregar ahora, siendo congresista no hicistes nada por nosotras las mujeres",0.0,Twitter,misocorpus,3,1209278081032245248,Peru
Los maestros deberían dedicarse a ENSEÑAR y no a Fregar,0.0,Twitter,misocorpus,3,1204572771818315777,Mexico
estoy en la cocina buscando una playlist bien chingona para ponerme a fregar porque EN ESTA CASA NADIE SIRVE PARA UNA VERGA COÑOELAMADREMEQUIEROIR DESESTAMIERDA,0.0,Twitter,misocorpus,3,1207152617429897217,"Venezuela, Bolivarian Republic of"
“¿Cómo pueden dar espacio a una mocosa?” así se refirió Bolsonaro a Greta Thunberg LINK LINK,0.0,Twitter,misocorpus,3,1204624307424501761,"Venezuela, Bolivarian Republic of"
"@USER @USER ????? siii ha inventado una central electrica que funciona con aire.
Que pensais la gente somos gilipollas o que ?",0.0,Twitter,misocorpus,3,1207074598287740928,Spain
Histórica marcha por el clima o histérica marcha con la Greta ?. Parece increíble que esta sociedad tan hipócrita se active más con una niña que con una labor de tanto trabajo de los científicos.,0.0,Twitter,misocorpus,3,1203023827451760640,Spain
"“Es impresionante que la prensa le dé espacio a una mocosa como ella”: Bolsonaro sobre Greta Thunberg.

Lea aquí la nota completa ➡️LINK LINK",0.0,Twitter,misocorpus,3,1204509844151111680,Colombia
"Los que se lo han montado de puta madre son los padres de la Greta Tumber, han vendido a su hija a las instituciones mundiales y ahora viven del cuento.",0.0,Twitter,misocorpus,3,1204802448499630086,Russian Federation
Jair Bolsonaro llamó “mocosa” a Greta Thunberg: la reacción de la activista - Infobae LINK,0.0,Twitter,misocorpus,3,1204732878669701120,Brazil
Bolsonaro trató de “mocosa” a la activista Greta Thunberg LINK,0.0,Twitter,misocorpus,3,1204782095425556481,Argentina
"#Brasil Greta Thunberg es una “mocosa”, según Jair Bolsonaro LINK",0.0,Twitter,misocorpus,3,1204604238493605889,United States
"Histérica, marioneta y majareta: los insultos que hombres dedican a Greta Thunberg en… LINK ➜ LINK LINK",0.0,Twitter,misocorpus,3,1205155411722194945,Spain
"El presidente de Brasil, @USER criticó a la joven activista sueca Greta Thunberg, a quien llamó “mocosa” y cuestionó el espacio que le dieron los medios de comunicación. Le quiero aclarar que Greta tiene todo el derecho de ser escuchada.",0.0,Twitter,misocorpus,3,1204613481728823296,Mexico
@USER @USER Vaya puta cortina de humo para desviar la atención y hacernos culpables a nuestra generación educandonos a reciclar y mientras los petrodólares decojonandose mientras controlan patentes y soluciones que no verán la luz por la codicia de unos pocos. Pobre Greta.,0.0,Twitter,misocorpus,3,1206018306072829953,Spain
"Bolsonaro llama ""mocosa"" a Greta Thunberg por denunciar asesinato de indígenas en Brasil LINK Personaje del año en prestigiosa sectaria TIME como que grandes personajes dicen la verdad y nada mas que la verdad Pres Jair Bolsonaro 1 discípula George Soros 0",0.0,Twitter,misocorpus,3,1204799114904518657,Colombia
"Los hombres odian a Greta: ""Histérica"", ""estúpida"" y ""puta"" son los insultos que recibe por parte de varones adultos - Spanish Revolution - LINK",0.0,Twitter,misocorpus,3,1205462010399473665,Spain
"#Bolsonaro llama ""mocosa"" a Greta Thunberg #COP #CrisisClimática LINK",0.0,Twitter,misocorpus,3,1204802000896040962,Spain
"#EntérateDurango?‍??‍?#Mundo?Llama Bolsonaro “mocosa” a Greta Thunberg
LINK",0.0,Twitter,misocorpus,3,1204490395557646336,Mexico
Bolsonaro llama 'mocosa' a la activista Greta Thunberg LINK,0.0,Twitter,misocorpus,3,1204532069113769985,Mexico
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Ya van a fregar a los comerciantes?,0.0,Twitter,misocorpus,3,1211126949835399169,Germany
"Lo de El País  ""Histérica, puta y majareta: los insultos que hombres españoles dedican a Greta Thunberg"". 

Habla de 70.000 originales (el resto hasta 400.000 son RT) Se sabe género del autor del 40% (160k tuits). Insultos, el 1%. 

70.000 * 40% * 1% = 280 tuits con insultos.",0.0,Twitter,misocorpus,3,1205124091273007104,Spain
"Puta cago Alberto Plasta y todos los negacionistas ...siga participando

Time Person of the Year: Climate crisis activist Greta Thunberg

LINK",0.0,Twitter,misocorpus,3,1204871652779184128,Chile
"Greta Thunberg cambió la biografía de su Twitter luego de que Bolsonaro la llamara ""mocosa"" ? LINK LINK",0.0,Twitter,misocorpus,3,1204755785869414400,Chile
Bolsonaro tilda a Greta Thunberg de «mocosa» y ella pone el calificativo en su cuenta Twitter LINK,0.0,Twitter,misocorpus,3,1204741577677123586,"Venezuela, Bolivarian Republic of"
@USER @USER @USER ¿Los hombres? Yo no la considero estúpida ni puta... Hay que corregir eso por favor.,0.0,Twitter,misocorpus,3,1206252816613986305,Colombia
"Hijo de puta y extremista. 
Igual me tiene bloqueado este tronco de lameculos #Castrista. 
Cómo se atreve criticar al Gobierno británico?
Como diría Greta Thunberg:
How dare you??
#RecuerdalaUMAP
#CastroFusilóGays
#CastroDesterróGays
#CastroEncarcelóGays
#CastroReprimióGays LINK",0.0,Twitter,misocorpus,3,1205651663123468289,United States
"CUMBRE CLIMA GRETA - Bolsonaro tilda a Greta de ""mocosa"" y ella lo asume en Twitter LINK LINK",0.0,Twitter,misocorpus,3,1204476770646315009,Spain
"El presidente brasileño, Jair Bolsonaro, ha llamado “Pirralnha” (“mocosa”) a la activista @USER que asiste a la Cumbre del Clima de Madrid LINK",0.0,Twitter,misocorpus,3,1204742191211589632,Mexico
@USER Soy #TeamCosteño vamos a fregar al #PitoLopez,0.0,Twitter,misocorpus,3,1210725501376946176,Mexico
"@USER buaf a las 2, aqui los dominos a las 00:00 ya cortan y empiezan a fregar y tal a las 23:30",0.0,Twitter,misocorpus,3,1212435413522092032,Spain
"El día que bajaste a la cocina a las 5:00 am @USER y yo estaba ahí, esperando la muerte LINK",0.0,Twitter,misocorpus,3,1204451877448028161,Argentina
"@USER KICHNERISTAS TRABAJANDO?

Medidas, que solo afectan a los que trabajaron (jubilados) y a los que trabajan y aportan.

Empezaron a fregar una vez más a la Argentina, medidas que no son sostenibles.

No hay un economista que los ayude?

#PititaTwitteraBolivia 
#EvoFueraDeArgentina",0.0,Twitter,misocorpus,3,1208129037794775040,"Bolivia, Plurinational State of"
"@USER A mí también me pasó con santi, y aplicaba la de si te dejas yo te voy a fregar aquí ? tuve que reclamar mil veces claaaaroo",0.0,Twitter,misocorpus,3,1207315980696858624,Mexico
Les voy a comprar esto a mis compañeras de piso a ver si aprenden a fregar en condiciones de una puta vez LINK,0.0,Twitter,misocorpus,3,1206843194723442689,Spain
"Me pregunto, estos que administran las interceptaciones telefonicas y que sueltan cada vez que ya esta listo una institucion. Por que,  a que juegan; a fregar al Peru?",0.0,Twitter,misocorpus,3,1214201151391965184,Peru
"@USER Pero ese su carrito no deja en paz a la gente que le importa de que hablen mientras no sea de usted creo qe todo está bien. Ni aún tomado posición y ya empiezan a fregar, @USER no dice nada que anda paseando por el mundo y ni a tomado posición del puesto",0.0,Twitter,misocorpus,3,1205344628020350977,United States
"No la vayan a fregar con no dar continuidad a Vargas @USER
Hay una larga lista de jugadores inservibles antes que él
Les dejo aca:

-Robin
-Robin
-Robin
-Edgar
-Saravia
-Nico
-Chava",0.0,Twitter,misocorpus,3,1210709286315270144,Guatemala
"Histérica, puta y majareta: los insultos que hombres españoles dedican a Greta Thunberg en Twitter | Tecnología | EL PAÍS LINK",0.0,Twitter,misocorpus,3,1205124546795376640,Spain
"No se queden con mi personaje,quédense con el mensaje
Yo a esta hora debería estar estudiando
Pero como uds los dirigentes no han hecho nada
Greta thunberg
( Joven personaje del año,a la que bolsonaro trató de mocosa)",0.0,Twitter,misocorpus,3,1204754056243286016,Colombia
"Jair Bolsonaro llamó ""mocosa"" a Greta Thunberg: la reacción de la activista LINK LINK",0.0,Twitter,misocorpus,3,1204764060505575424,Argentina
"@USER Muy estúpida tu forma de buscar likes. Cuando el cambio clímatico te alcance, verás para qué te van a servir tus ""likes"" y espero que no pidas ayuda a nadie y te hagas un video como el que hiciste valiéndose de la imagen de Greta.",0.0,Twitter,misocorpus,3,1208341449206587393,Mexico
"Saquen sus propias conclusiones. CC: @USER Palmada en la espalda, risotada, guiño, codazo 

Histérica, puta y majareta: los insultos que los hombres españoles dedican a Greta Thunberg | Tecnología | EL PAÍS LINK",0.0,Twitter,misocorpus,3,1205095363016826880,Spain
"De entre todos los insultos que se dedican cada día a Greta Thunberg ""histérica, puta y majareta"" son los preferidos de los hombres españoles... Este es el país en el que vivimos 
LINK",0.0,Twitter,misocorpus,3,1205124896013082626,Spain
"NOTAS 2019
pelearse por internet: empieza a saber a poco
Greta Thunberg: meme
Cataluña: fútbol con esteroides
disney: nazis ultracapitalistas
lo del clima: nazis con datos
isis: quién se acuerda
tener razón: el reservado de los gilipollas
BREAKTHROUGH DEL AÑO: ser nazi en público",0.0,Twitter,misocorpus,3,1209086897315831808,Mexico
Jair Bolsonaro ‘no se corta’ y arremete contra «la mocosa» Greta Thunberg LINK,0.0,Twitter,misocorpus,3,1204800673751142400,Spain
"@USER Trabajos sociales,limpiar los orines de los lugares donde suelen hacerlo ellos y otros como ellos,las multas son muy pequeñas, asique a fregar!!!!",0.0,Twitter,misocorpus,3,1205860996285255680,Spain
"En un continente con una historia plagada de violaciones de derechos humanos, dictaduras, conflictos y violencia; expertos, especialistas y periodistas con largo camino en esas áreas, ofrecen consejos para coberturas de calidad sobre el tema. LINK",0.0,Twitter,misocorpus,3,1207722261668663296,United States
La sanción al Rayo espero que se aplique a los campos donde se manda a una mujer a fregar o donde se tiran plátanos a un jugador negro. No sólo deben pagar los bukaneros. No sea que pensemos que dolo se sanciona lo que le molesta s Tebas,0.0,Twitter,misocorpus,3,1210564677316612097,Spain
"@USER Ademas de luchar por la justicia contra violadores de los DDHH , Matias eres una verguenza , renuncia a la democracia cristiana, traidor!",0.0,Twitter,misocorpus,3,1205842382933114882,Chile
